trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.5, 'e': 0.17200000000001775}",25,10,13.652132720824367,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.17050000000001775}",25,14,19.126097323741696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.16900000000001775}",30,4,26.08528743373377,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.16750000000001775}",20,11,12.462979801102268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.16600000000001774}",20,10,19.381626092895377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.16450000000001774}",20,15,8.145500988612092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.16300000000001774}",25,11,20.734082623001363,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.16150000000001774}",25,11,20.29360023990527,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.16000000000001774}",20,14,9.86674772520362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.15850000000001774}",30,12,34.08156526308858,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.15700000000001774}",30,18,17.863937422184076,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.15550000000001774}",20,6,27.4634987696915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.15400000000001773}",20,9,16.11278768919783,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.15250000000001773}",20,13,13.83202351692723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.15100000000001773}",30,9,4.672345881688058,"{0: 16, 1: 5, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.14950000000001773}",25,8,25.15963445593301,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.14800000000001773}",25,9,16.341924621124118,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.14650000000001773}",25,13,13.863569080402039,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.14500000000001773}",20,6,20.106881407018594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.14350000000001772}",20,8,21.31284716881782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.14200000000001772}",25,9,17.270103037038897,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.14050000000001772}",25,0,16.246852137471723,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.13900000000001772}",25,8,-10.253689089680988,"{0: 11, 1: 6, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.13750000000001772}",20,11,10.523378296268579,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.13600000000001772}",25,20,10.880540824472597,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.13450000000001772}",20,14,2.691089158423509,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.13300000000001772}",25,16,20.099074999658736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.1315000000000177}",20,7,16.02789478872114,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.1300000000000177}",20,12,2.09696203330969,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.1285000000000177}",30,13,27.65059387959323,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.1270000000000177}",25,15,9.384221646028553,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.1255000000000177}",20,10,17.291039032906063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.12400000000001771}",20,16,5.721248658949093,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.1225000000000177}",20,13,-0.3229757282636807,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.1210000000000177}",20,8,16.665078262951873,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.1195000000000177}",30,16,25.281234576697564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.1180000000000177}",35,19,20.360515910493888,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.1165000000000177}",25,8,1.6865424947882113,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.1150000000000177}",20,6,23.833262511150732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.1135000000000177}",30,18,14.713734363741263,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.1120000000000177}",20,8,23.672119687455748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.1105000000000177}",30,14,3.66228899028729,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.1090000000000177}",20,11,12.085181161960236,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.10750000000001769}",20,2,29.208763503144468,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.10600000000001769}",25,12,16.651864036275654,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.10450000000001769}",35,23,20.50693045007292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.10300000000001769}",25,5,23.903084052194274,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.10150000000001769}",30,10,35.50852351485832,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.10000000000001769}",25,14,22.108059376523098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.09850000000001768}",30,12,33.52866005629913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.09700000000001768}",35,23,12.724217251458766,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.09550000000001768}",25,10,20.135737099986716,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.09400000000001768}",25,16,14.436388631616133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.09250000000001768}",30,23,14.899142114792255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.09100000000001768}",20,8,21.669935752666976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.08950000000001768}",20,13,12.517926233673862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.08800000000001768}",25,14,13.17524682447391,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.08650000000001767}",20,6,22.36117139776602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.08500000000001767}",20,11,10.174415021210912,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.08350000000001767}",30,17,18.785366434126765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.08200000000001767}",35,21,26.84775394166434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.08050000000001767}",25,5,34.43918820485528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.07900000000001767}",30,17,23.24530844492415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.07750000000001767}",20,6,19.830658974838464,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.07600000000001766}",35,17,19.76208473961084,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.07450000000001766}",20,15,1.0428429245938398,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.07300000000001766}",20,13,14.402454149599464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.07150000000001766}",25,16,9.148123850020326,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.07000000000001766}",20,12,16.134930149096512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.06850000000001766}",20,6,24.274747420254908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.06700000000001766}",20,11,18.175167819457517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.06550000000001766}",20,11,13.99899104368842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.06400000000001765}",25,8,30.95706458604088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.06250000000001765}",20,0,15.785257236043114,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.5, 'e': 0.06100000000001765}",20,9,24.372382544625452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.05950000000001765}",25,17,16.33167805419987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.05800000000001765}",20,6,30.132943648150096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.05650000000001765}",30,17,16.406107972518114,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.055000000000017646}",20,9,19.37165184716449,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.053500000000017645}",25,8,33.15902598150217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.05200000000001764}",30,15,18.057600421197748,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.05050000000001764}",30,22,15.170033208625544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.04900000000001764}",20,14,10.209893547350145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.04750000000001764}",25,18,6.203301708499245,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.04600000000001764}",20,12,14.174123833930098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.04450000000001764}",30,6,31.149256280614164,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.043000000000017635}",35,23,19.674020815481327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.041500000000017634}",25,17,15.871785804874484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.04000000000001763}",30,12,23.885808490412398,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.03850000000001763}",25,13,24.436528741211518,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.03700000000001763}",20,13,16.000269385132015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.03550000000001763}",25,12,23.445808383036834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.03400000000001763}",25,16,16.820054982414575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.032500000000017626}",20,9,18.505474808579006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.031000000000017625}",20,10,19.061019276014598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.029500000000017623}",25,8,27.79578280001149,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.028000000000017622}",20,15,10.105635018360985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.02650000000001762}",25,18,13.193956379309515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.02500000000001762}",20,8,19.561114153315152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.023500000000017618}",30,18,24.414242479286955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.022000000000017617}",25,14,19.997240832384648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.020500000000017615}",20,11,13.654426197923982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.019000000000017614}",30,18,26.550069845921367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.017500000000017613}",25,18,12.759387659675424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.01600000000001761}",30,16,27.48844390912732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.014500000000017612}",30,13,29.137960253451478,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.013000000000017612}",20,11,18.057361193875646,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.011500000000017612}",25,14,21.646974749588146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.010000000000017613}",20,16,8.043678579316923,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.008500000000017613}",20,12,18.61889579834121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,12.045095762338399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,14,19.775722305533424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,13,14.37967039739719,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",35,21,23.320971695193073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,12,16.754474098534885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,15,9.250763843781773,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,13,13.039994583497709,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,19,11.375720663474683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,10,38.59788516390664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,16,7.74547216593985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,6,25.693050928838122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",30,13,26.506316289306312,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,3,26.39308491804949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,15,10.544672228837985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",25,10,28.28058117679035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,17,14.883940108601013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",25,14,20.70684551970897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,12,15.26376588486856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,9,18.590554066494146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,13,12.88847949657898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,9,22.63697260263967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,13,19.536245479880098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,9,20.444593617470044,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,17,17.511110619169145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,13,12.605111931146363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,11,16.905476953049625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,15,8.92021824934326,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,0,24.767867108861708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,14,20.044032016266463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,20,22.472547745373795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",35,21,28.31620127524937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",20,13,13.130176292886201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,13,11.244585302870359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,8,24.895928636991467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,12,25.911869937088063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,3,30.18837380213725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,13,14.897472269016857,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",20,12,13.45551392868605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,6,26.10260964116015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,11,23.98800824809026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
